"id","country_code","language_code","data"
"93",MD,EN,"{""id"": ""92164731-5943-4294-937d-6306f08146be"", ""title"": ""Tools, plant or technical equipment"", ""source"": ""tenderer"", ""relatesTo"": ""tenderer"", ""description"": ""Does the economic operator have the machinery and equipment necessary to properly execute the public procurement contract?"", ""classification"": {""id"": ""CRITERION.SELECTION.TECHNICAL_PROFESSIONAL_ABILITY.TECHNICAL.EQUIPMENT"", ""scheme"": ""ESPD-2.2.1""}, ""requirementGroups"": [{""id"": ""5bc10538-9ec0-4ad9-9818-a60613d67af0"", ""requirements"": [{""id"": ""e795655b-3805-445a-9fbd-cffc20c99fba"", ""title"": ""Yes"", ""dataType"": ""boolean"", ""expectedValue"": true}, {""id"": ""f6c2d3da-4fd8-47b0-bb2a-6ae3960e5cf7"", ""title"": ""Can the economic operator provide information on the specific means, machinery and equipment required to fulfill the contract in accordance with the requirements set out in the contract notice and in the contract award documentation?"", ""dataType"": ""boolean""}]}, {""id"": ""c63c7204-980c-4694-be68-1f39c395aa3e"", ""requirements"": [{""id"": ""db7c75e3-9799-41a9-814f-6eae9a45f77b"", ""title"": ""No"", ""dataType"": ""boolean"", ""expectedValue"": false}]}]}"
"94",MD,EN,"{""id"": ""e925ab64-3d09-432d-b946-bf5f7bbba887"", ""title"": ""For works contracts: technicians or technical bodies to carry out the work"", ""source"": ""tenderer"", ""relatesTo"": ""tenderer"", ""description"": ""Does the economic operator have qualified personnel in the company in accordance with the requirements set out in the contract notice or contract award documentation?"", ""classification"": {""id"": ""CRITERION.SELECTION.TECHNICAL_PROFESSIONAL_ABILITY.TECHNICAL.TECHNICIANS_FOR_CARRYING_WORKS"", ""scheme"": ""ESPD-2.2.1""}, ""requirementGroups"": [{""id"": ""44ce2f4d-cdf7-497f-acef-689739c2171a"", ""requirements"": [{""id"": ""6faf67f1-b868-4d4e-ad7b-53710b0e5090"", ""title"": ""Yes"", ""dataType"": ""boolean"", ""expectedValue"": true}, {""id"": ""db7935b4-4cf2-4a94-9193-32c4cdb1dd11"", ""title"": ""Can the economic operator provide information on the specialized personnel proposed for the execution of the contract in accordance with the requirements set out in the contract notice and in the contract award documentation?"", ""dataType"": ""boolean""}]}, {""id"": ""58d1fed4-ae18-4f28-b240-ce5b99d7c288"", ""requirements"": [{""id"": ""393f8bcc-97f7-4897-beaa-1c878f49b59f"", ""title"": ""No"", ""dataType"": ""boolean"", ""expectedValue"": false}]}]}"
"95",MD,EN,"{""id"": ""39704d38-0832-42c0-b81c-187a36cad3e5"", ""title"": ""Number of managerial staff"", ""source"": ""tenderer"", ""relatesTo"": ""tenderer"", ""description"": ""Indicate the number of management personnel of the economic operator over the past three years."", ""classification"": {""id"": ""CRITERION.SELECTION.TECHNICAL_PROFESSIONAL_ABILITY.MANAGEMENT.MANAGERIAL_STAFF"", ""scheme"": ""ESPD-2.2.1""}, ""requirementGroups"": [{""id"": ""c09c625b-cb00-4011-80e1-dadb0157cf86"", ""requirements"": [{""id"": ""f6e18db8-3133-48e0-aa66-0898d16d066b"", ""title"": ""Yes"", ""dataType"": ""boolean"", ""expectedValue"": true}]}, {""id"": ""6c5e879b-4348-44a9-bb37-bee7f280a1d6"", ""requirements"": [{""id"": ""5fb64e21-1492-4ef1-a1f3-c90e9dcdb044"", ""title"": ""No"", ""dataType"": ""boolean"", ""expectedValue"": false}]}]}"
"96",MD,EN,"{""id"": ""39fd3a34-803a-43d7-b9a4-d4aef7287510"", ""title"": ""For supply contracts: samples, descriptions or photographs with certification of authenticity"", ""source"": ""tenderer"", ""relatesTo"": ""tenderer"", ""description"": ""For public supply contracts: The economic operator will supply the required samples, descriptions or photographs of the products to be supplied and will provide certifications of authenticity where applicable."", ""classification"": {""id"": ""CRITERION.SELECTION.TECHNICAL_PROFESSIONAL_ABILITY.MANAGEMENT.ARTEFACTS.AUTHENTICATED_ARTEFACTS"", ""scheme"": ""ESPD-2.2.1""}, ""requirementGroups"": [{""id"": ""f88d2e43-fffe-4376-930a-523acca56144"", ""requirements"": [{""id"": ""38b17ba6-3aa5-4a3c-b1ab-de229684b1be"", ""title"": ""Yes"", ""dataType"": ""boolean"", ""expectedValue"": true}]}, {""id"": ""b3a02ee6-eaa4-4f84-b40a-a4f0c85ac2a4"", ""requirements"": [{""id"": ""f732d7b7-cf1a-426a-8d27-f72f9f22ce9f"", ""title"": ""No"", ""dataType"": ""boolean"", ""expectedValue"": false}]}]}"
"97",MD,EN,"{""id"": ""615cd58d-ab5c-478c-b98d-b11b479417dc"", ""title"": ""For works contracts: performance of works of the specified type"", ""source"": ""tenderer"", ""relatesTo"": ""tenderer"", ""description"": ""For public works contracts only: During the reference period, the economic operator has performed the following works of the specified type. Contracting authorities may require up to five years and allow experience dating from more than five years."", ""classification"": {""id"": ""CRITERION.SELECTION.TECHNICAL_PROFESSIONAL_ABILITY.REFERENCES.WORKS_PERFORMANCE"", ""scheme"": ""ESPD-2.2.1""}, ""requirementGroups"": [{""id"": ""b05ea458-2d0d-4ef9-a293-c1a7dd3b8a93"", ""requirements"": [{""id"": ""88374d1c-8b69-4a21-a9fe-17c216e2b528"", ""title"": ""Yes"", ""dataType"": ""boolean"", ""expectedValue"": true}, {""id"": ""c33e89f3-8186-41d5-9413-7d39e7724efc"", ""title"": ""List them, indicating the description of the work, their cost, start date, date of receipt at the end of the work, recipient and other relevant information."", ""dataType"": ""string""}]}, {""id"": ""1a824734-8f73-4c81-9c25-3130b60971e2"", ""requirements"": [{""id"": ""a2fb7935-71a0-41db-b2dc-6839c0c7b701"", ""title"": ""No"", ""dataType"": ""boolean"", ""expectedValue"": false}]}]}"
"98",MD,EN,"{""id"": ""d73d3e70-948c-4272-bbad-057b5dbd769d"", ""title"": ""For supply contracts: performance of deliveries of the specified type"", ""source"": ""tenderer"", ""relatesTo"": ""tenderer"", ""description"": ""For public supply contracts only: During the reference period, the economic operator has delivered the following principal deliveries of the type specified. Contracting authorities may require up to three years and allow experience dating from more than three years."", ""classification"": {""id"": ""CRITERION.SELECTION.TECHNICAL_PROFESSIONAL_ABILITY.REFERENCES.SUPPLIES_DELIVERY_PERFORMANCE"", ""scheme"": ""ESPD-2.2.1""}, ""requirementGroups"": [{""id"": ""a0c35e0c-78c0-4b81-b426-1dbefaf0690b"", ""requirements"": [{""id"": ""729ca9d1-5f7a-401e-9cb5-94f3bbe3319b"", ""title"": ""Yes"", ""dataType"": ""boolean"", ""expectedValue"": true}, {""id"": ""851aa6c3-91f0-4bb1-a42b-815e7546c009"", ""title"": ""List them with a description of the deliveries, their cost, start date, delivery date, recipient and other relevant information."", ""dataType"": ""string""}]}, {""id"": ""7bb829f3-c1ee-44b8-a5e3-9be32b8c620d"", ""requirements"": [{""id"": ""9dfaa741-4540-4668-bf43-cf32a46a8e18"", ""title"": ""No"", ""dataType"": ""boolean"", ""expectedValue"": false}]}]}"
"99",MD,EN,"{""id"": ""2535b703-3de7-4622-9ec5-90a06c7daac5"", ""title"": ""For service contracts: performance of services of the specified type"", ""source"": ""tenderer"", ""relatesTo"": ""tenderer"", ""description"": ""For public service contracts only: During the reference period, the economic operator has provided the following main services of the type specified. Contracting authorities may require up to three years and allow experience dating from more than three years."", ""classification"": {""id"": ""CRITERION.SELECTION.TECHNICAL_PROFESSIONAL_ABILITY.REFERENCES.SERVICES_DELIVERY_PERFORMANCE"", ""scheme"": ""ESPD-2.2.1""}, ""requirementGroups"": [{""id"": ""374f5f27-8f79-40e9-8c3f-566ef13bf6d8"", ""requirements"": [{""id"": ""779c795f-88c6-4b84-b32d-ff54219808ba"", ""title"": ""Yes"", ""dataType"": ""boolean"", ""expectedValue"": true}, {""id"": ""f09394a4-596c-432f-8b14-29ba774f347b"", ""title"": ""If so, list them with a description of the services, their cost, time of completion, start date, recipient, and other relevant information."", ""dataType"": ""string""}]}, {""id"": ""d9f96d91-979e-467f-8768-0a0f9fffdb59"", ""requirements"": [{""id"": ""d483785c-738f-4a2d-9a07-7a67411b0c23"", ""title"": ""No"", ""dataType"": ""boolean"", ""expectedValue"": false}]}]}"
"100",MD,EN,"{""id"": ""1f032551-3fc6-4793-8773-0527f5d0ef67"", ""title"": ""Certificates by independent bodies about quality assurance standards"", ""source"": ""tenderer"", ""relatesTo"": ""tenderer"", ""description"": ""Will the economic operator be able to produce certificates drawn up by independent bodies attesting that the economic operator complies with the required quality assurance standards, including accessibility for disabled persons?"", ""classification"": {""id"": ""CRITERION.SELECTION.TECHNICAL_PROFESSIONAL_ABILITY.CERTIFICATES.QUALITY_ASSURANCE.QA_INDEPENDENT_CERTIFICATE"", ""scheme"": ""ESPD-2.2.1""}, ""requirementGroups"": [{""id"": ""fe0ee42a-ca31-4b15-a36f-d77c0ead260d"", ""requirements"": [{""id"": ""2254ebe3-03dd-4f0f-9519-6b1b28a29289"", ""title"": ""Yes"", ""dataType"": ""boolean"", ""expectedValue"": true}, {""id"": ""94398149-01b9-42c9-8c54-42ffc6f10722"", ""title"": ""Is information on quality assurance standards available to authorities free of charge in a national database? If so, please include information that will allow verification."", ""dataType"": ""boolean""}]}, {""id"": ""9644c7fc-ea10-4172-9f04-1747f66da532"", ""requirements"": [{""id"": ""759cb466-6e6e-48b2-9c0f-40c855adf2d0"", ""title"": ""No"", ""dataType"": ""boolean"", ""expectedValue"": false}]}]}"
"101",MD,EN,"{""id"": ""4c3eccae-2644-4e05-b040-47a391534c3e"", ""title"": ""Certificates by independent bodies about environmental management systems or standards"", ""source"": ""tenderer"", ""relatesTo"": ""tenderer"", ""description"": ""Will the economic operator be able to produce certificates drawn up by independent bodies attesting that the economic operator complies with the required environmental management systems or standards?"", ""classification"": {""id"": ""CRITERION.SELECTION.TECHNICAL_PROFESSIONAL_ABILITY.CERTIFICATES.ENVIRONMENTAL_MANAGEMENT.ENV_INDEPENDENT_CERTIFICATE"", ""scheme"": ""ESPD-2.2.1""}, ""requirementGroups"": [{""id"": ""97f9321e-1c1c-4052-aac7-9c533056ad96"", ""requirements"": [{""id"": ""c3b7354a-1d2d-45e8-a705-ba5bd92e3dc0"", ""title"": ""Yes"", ""dataType"": ""boolean"", ""expectedValue"": true}, {""id"": ""64a13c23-df23-4311-b622-69060dbd643d"", ""title"": ""Is information on environmental standards available free of charge to authorities in a national database?"", ""dataType"": ""boolean""}]}, {""id"": ""b7567cac-0012-4bc1-a137-26fe8fabec05"", ""requirements"": [{""id"": ""38658e04-a127-43b0-94a0-7793ad07d94d"", ""title"": ""No"", ""dataType"": ""boolean"", ""expectedValue"": false}]}]}"
"102",MD,EN,"{""id"": ""b6cd805a-80bc-48ec-a82f-86d16885acc9"", ""title"": ""Allowance of checks"", ""source"": ""tenderer"", ""relatesTo"": ""tenderer"", ""description"": ""For complex products or services to be supplied or, exceptionally, for products or services which are required for a special purpose: The economic operator will allow checks  to be conducted on the production capacities or the technical capacity of the economic operator and, where necessary, on the means of study and research which are available to it and on the quality control measures? The check is to be performed by the contracting authority or, in case the latter consents to this, on its behalf by a competent official body of the country in which the supplier or service provider is established."", ""classification"": {""id"": ""CRITERION.SELECTION.TECHNICAL_PROFESSIONAL_ABILITY.TECHNICAL.CHECKS.ALLOWANCE_OF_CHECKS"", ""scheme"": ""ESPD-2.2.1""}, ""requirementGroups"": [{""id"": ""57d76fbe-ff95-435c-964f-6c9fc30a1974"", ""requirements"": [{""id"": ""d7ec546d-4db0-4426-8808-97946b94c754"", ""title"": ""Yes"", ""dataType"": ""boolean"", ""expectedValue"": true}]}, {""id"": ""ec20ab8e-00bd-402a-8116-f572b8011d4b"", ""requirements"": [{""id"": ""810b0a20-0c64-40b6-a502-9edabbeb3aee"", ""title"": ""No"", ""dataType"": ""boolean"", ""expectedValue"": false}]}]}"
"103",MD,RO,"{""id"": ""b7cd805a-80bc-48ec-a82f-86d16885acc9"", ""title"": ""Allowance of checks"", ""source"": ""tenderer"", ""relatesTo"": ""tenderer"", ""description"": ""For complex products or services to be supplied or, exceptionally, for products or services which are required for a special purpose: The economic operator will allow checks  to be conducted on the production capacities or the technical capacity of the economic operator and, where necessary, on the means of study and research which are available to it and on the quality control measures? The check is to be performed by the contracting authority or, in case the latter consents to this, on its behalf by a competent official body of the country in which the supplier or service provider is established."", ""classification"": {""id"": ""CRITERION.OTHER.OTHER"", ""scheme"": ""ESPD-2.2.1""}, ""requirementGroups"": [{""id"": ""67d76fbe-ff95-435c-964f-6c9fc30a1974"", ""requirements"": [{""id"": ""d8ec546d-4db0-4426-8808-97946b94c754"", ""title"": ""Yes"", ""dataType"": ""boolean"", ""expectedValue"": true}]}, {""id"": ""ec20ab9e-00bd-402a-8116-f572b8011d4b"", ""requirements"": [{""id"": ""910b0a20-0c64-40b6-a502-9edabbeb3aee"", ""title"": ""No"", ""dataType"": ""boolean"", ""expectedValue"": false}]}]}"
"104",MD,EN,"{""id"": ""b7cd805a-80bc-48ec-a82f-86d16885acc9"", ""title"": ""Allowance of checks"", ""source"": ""tenderer"", ""relatesTo"": ""tenderer"", ""description"": ""For complex products or services to be supplied or, exceptionally, for products or services which are required for a special purpose: The economic operator will allow checks  to be conducted on the production capacities or the technical capacity of the economic operator and, where necessary, on the means of study and research which are available to it and on the quality control measures? The check is to be performed by the contracting authority or, in case the latter consents to this, on its behalf by a competent official body of the country in which the supplier or service provider is established."", ""classification"": {""id"": ""CRITERION.OTHER.OTHER"", ""scheme"": ""ESPD-2.2.1""}, ""requirementGroups"": [{""id"": ""67d76fbe-ff95-435c-964f-6c9fc30a1974"", ""requirements"": [{""id"": ""d8ec546d-4db0-4426-8808-97946b94c754"", ""title"": ""Yes"", ""dataType"": ""boolean"", ""expectedValue"": true}]}, {""id"": ""ec20ab9e-00bd-402a-8116-f572b8011d4b"", ""requirements"": [{""id"": ""910b0a20-0c64-40b6-a502-9edabbeb3aee"", ""title"": ""No"", ""dataType"": ""boolean"", ""expectedValue"": false}]}]}"
